b'id',b'key',b'value',b'type'
b'42704072',b'lock_ref',b'13',b'regular'
b'42704072',b'waterway',b'canal',b'regular'
b'42704072',b'lock_name',b'Black Rapids Lock',b'regular'
b'42962800',b'boat',b'no',b'regular'
b'42962800',b'natural',b'water',b'regular'
b'43932579',b'name',b'O-Train',b'regular'
b'43932579',b'gauge',b'1435',b'regular'
b'43932579',b'railway',b'rail',b'regular'
b'43932579',b'electrified',b'no',b'regular'
b'44226000',b'name',b'Boulevard des Affaires',b'regular'
b'44226000',b'lanes',b'2',b'regular'
b'44226000',b'highway',b'unclassified',b'regular'
b'44226000',b'surface',b'asphalt',b'regular'
b'44226000',b'sidewalk',b'none',b'regular'
b'44314319',b'name',b'Rue du Voilier',b'regular'
b'44314319',b'highway',b'residential',b'regular'
b'46140204',b'name',b'Times Square Building',b'regular'
b'46140204',b'office',b'yes',b'regular'
b'46140204',b'building',b'yes',b'regular'
b'46140204',b'street',b'Clarence Street',b'addr'
b'46140204',b'levels',b'3',b'building'
b'46140204',b'housenumber',b'47',b'addr'
b'52108318',b'lit',b'yes',b'regular'
b'52108318',b'ref',b'3',b'regular'
b'52108318',b'name',b'Parc Ski Wee',b'regular'
b'52108318',b'type',b'downhill',b'piste'
b'52108318',b'difficulty',b'easy',b'piste'
b'53142796',b'source',b'Yahoo',b'regular'
b'53142796',b'bicycle',b'yes',b'regular'
b'53142796',b'highway',b'path',b'regular'
b'54107658',b'foot',b'yes',b'regular'
b'54107658',b'width',b'2',b'regular'
b'54107658',b'highway',b'cycleway',b'regular'
b'54107658',b'surface',b'asphalt',b'regular'
b'54586167',b'lanes',b'2',b'regular'
b'54586167',b'highway',b'service',b'regular'
b'54586167',b'surface',b'asphalt',b'regular'
b'55188182',b'source',b'GeobaseNHN_Import_2009',b'regular'
b'55188182',b'natural',b'water',b'regular'
b'55188182',b'attribution',b'Natural Resources Canada',b'regular'
b'55188182',b'UUID',b'5f955301e2d241e788f22f4e8e1aa707',b'geobase'
b'55188182',b'meters',b'26',b'accuracy'
b'55188182',b'VALDATE',b'1989',b'GeoBaseNHN'
b'55202390',b'source',b'GeobaseNHN_Import_2009',b'regular'
b'55202390',b'waterway',b'stream',b'regular'
b'55202390',b'attribution',b'Natural Resources Canada',b'regular'
b'55202390',b'UUID',b'276a4dbecdae4d1ebaef828ea4ebe95c',b'geobase'
b'55202390',b'meters',b'26',b'accuracy'
b'55203712',b'name',b'Rivi\xc3\xa8re Blanche',b'regular'
b'55203712',b'source',b'GeobaseNHN_Import_2009',b'regular'
b'55203712',b'waterway',b'stream',b'regular'
b'55203712',b'attribution',b'Natural Resources Canada',b'regular'
b'55203712',b'UUID',b'b60ad0f328c44f84a727d0b2681aad39',b'geobase'
b'55203712',b'meters',b'26',b'accuracy'
b'55528566',b'foot',b'yes',b'regular'
b'55528566',b'highway',b'path',b'regular'
b'55528566',b'surface',b'asphalt',b'regular'
b'58121841',b'source',b'yahoo',b'regular'
b'58121841',b'building',b'terrace',b'regular'
b'58121841',b'street',b'Bank Note Private',b'addr'
b'60723424',b'source',b'Yahoo',b'regular'
b'60723424',b'highway',b'footway',b'regular'
b'60784095',b'note',b'No name',b'regular'
b'60784095',b'lanes',b'2',b'regular'
b'60784095',b'access',b'permissive',b'regular'
b'60784095',b'source',b'GeoBase NRN',b'regular'
b'60784095',b'highway',b'service',b'regular'
b'60784095',b'surface',b'asphalt',b'regular'
b'60784095',b'left',b'Unknown',b'is_in'
b'60784095',b'attribution',b'GeoBase\xc2\xae',b'regular'
b'60784095',b'nid',b'1e0a915b584445a48b7770d9d4ca95e7',b'geobase'
b'60784095',b'right',b'Unknown',b'is_in'
b'60784095',b'roadclass',b'Local / Strata',b'geobase'
b'60784095',b'exitnumber',b'None',b'geobase'
b'60786353',b'lit',b'yes',b'regular'
b'60786353',b'source',b'yahoo',b'regular'
b'60786353',b'amenity',b'parking',b'regular'
b'60786353',b'parking',b'surface',b'regular'
b'60786353',b'surface',b'asphalt',b'regular'
b'61192485',b'bicycle',b'yes',b'regular'
b'61192485',b'highway',b'path',b'regular'
b'65249327',b'access',b'private',b'regular'
b'65249327',b'amenity',b'parking',b'regular'
b'68577498',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68577498',b'natural',b'wood',b'regular'
b'68586265',b'source',b'City of Ottawa',b'regular'
b'68586265',b'building',b'yes',b'regular'
b'68586265',b'city',b'Ottawa',b'addr'
b'68586265',b'street',b'Arch Street',b'addr'
b'68586265',b'housenumber',b'2191',b'addr'
b'68586695',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68586695',b'building',b'commercial',b'regular'
b'68587258',b'housenumber',b'215',b'addr'
b'68587258',b'street',b'Owl Drive',b'addr'
b'68587258',b'leisure',b'park',b'regular'
b'68587258',b'name',b'Owl Park',b'regular'
b'68587258',b'source',b'City of Ottawa',b'regular'
b'68587803',b'name',b'Richmond Square 2',b'regular'
b'68587803',b'office',b'government',b'regular'
b'68587803',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68587803',b'building',b'public',b'regular'
b'68587803',b'street',b'Richmond Road',b'addr'
b'68587803',b'levels',b'2',b'building'
b'68587803',b'housenumber',b'1365',b'addr'
b'68588374',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68588374',b'building',b'apartments',b'regular'
b'68588374',b'city',b'Ottawa',b'addr'
b'68588374',b'street',b'Boteler Street',b'addr'
b'68588374',b'levels',b'13',b'building'
b'68588374',b'housenumber',b'40',b'addr'
b'68588652',b'building',b'yes',b'regular'
b'68588652',b'name',b'Justice Annex',b'regular'
b'68588652',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68588652',b'wikidata',b'Q6316875',b'regular'
b'68608145',b'layer',b'3',b'regular'
b'68608145',b'bridge',b'yes',b'regular'
b'68608145',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68608145',b'highway',b'footway',b'regular'
b'68608618',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68608618',b'building',b'yes',b'regular'
b'68609028',b'name',b'Trillium Park',b'regular'
b'68609028',b'source',b'City of Ottawa',b'regular'
b'68609028',b'leisure',b'park',b'regular'
b'68609028',b'city',b'Ottawa',b'addr'
b'68609028',b'street',b'Eleanor Drive',b'addr'
b'68609028',b'housenumber',b'58',b'addr'
b'68609244',b'name',b'Assumption of the Blessed Virgin Ukrainian Orthodox Cathedral',b'regular'
b'68609244',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68609244',b'building',b'church',b'regular'
b'68609244',b'city',b'Ottawa',b'addr'
b'68609244',b'street',b'Byron Avenue',b'addr'
b'68609244',b'levels',b'3',b'building'
b'68609244',b'housenumber',b'1000',b'addr'
b'68609486',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68609486',b'building',b'yes',b'regular'
b'68609723',b'ski',b'no',b'regular'
b'68609723',b'foot',b'yes',b'regular'
b'68609723',b'name',b'Sentier du Mont King Mountain Trail',b'regular'
b'68609723',b'horse',b'no',b'regular'
b'68609723',b'bicycle',b'no',b'regular'
b'68609723',b'highway',b'path',b'regular'
b'68609723',b'surface',b'ground',b'regular'
b'68609723',b'scale',b'5',b'mtb'
b'68609723',b'sac_scale',b'mountain_hiking',b'regular'
b'68609723',b'snowmobile',b'no',b'regular'
b'68609723',b'wheelchair',b'no',b'regular'
b'68609723',b'motor_vehicle',b'no',b'regular'
b'68609723',b'trail_visibility',b'good',b'regular'
b'68610201',b'source',b'City of Ottawa',b'regular'
b'68610201',b'building',b'industrial',b'regular'
b'68610201',b'city',b'Ottawa',b'addr'
b'68610201',b'street',b'Tristan Court',b'addr'
b'68610201',b'housenumber',b'11',b'addr'
b'68656563',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68656563',b'building',b'yes',b'regular'
b'68657573',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68657573',b'building',b'industrial',b'regular'
b'68657573',b'city',b'Ottawa',b'addr'
b'68657573',b'street',b'Old Innes Road',b'addr'
b'68657573',b'housenumber',b'1184',b'addr'
b'68658109',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68658109',b'building',b'industrial',b'regular'
b'68658109',b'city',b'Ottawa',b'addr'
b'68658109',b'street',b'Sheffield Road',b'addr'
b'68658109',b'housenumber',b'2500',b'addr'
b'68658439',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68658439',b'building',b'yes',b'regular'
b'68658968',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68658968',b'building',b'yes',b'regular'
b'68661918',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68661918',b'building',b'commercial',b'regular'
b'68661918',b'city',b'Ottawa',b'addr'
b'68661918',b'street',b'Terence Matthews Crescent',b'addr'
b'68661918',b'housenumber',b'175',b'addr'
b'68665356',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68665356',b'building',b'commercial',b'regular'
b'68665356',b'city',b'Ottawa',b'addr'
b'68665356',b'street',b'Donald Street',b'addr'
b'68665356',b'housenumber',b'1',b'addr'
b'68710235',b'name',b'Power plant',b'regular'
b'68710235',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68710235',b'building',b'industrial',b'regular'
b'68710235',b'street',b'King Edward Avenue',b'addr'
b'68710235',b'housenumber',b'720',b'addr'
b'68851661',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68851661',b'building',b'yes',b'regular'
b'68851661',b'city',b'Gatineau',b'addr'
b'68851661',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'68851661',b'street',b'Rue Bellehumeur',b'addr'
b'68851661',b'postcode',b'J8T 8H3',b'addr'
b'68851661',b'housenumber',b'205',b'addr'
b'68853780',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68853780',b'building',b'yes',b'regular'
b'68853780',b'city',b'Gatineau',b'addr'
b'68853780',b'street',b'Rue Mareng\xc3\xa8re',b'addr'
b'68853780',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'68853780',b'postcode',b'J8T 3T7',b'addr'
b'68853780',b'housenumber',b'59',b'addr'
b'68899698',b'source',b'City of Ottawa',b'regular'
b'68899698',b'building',b'commercial',b'regular'
b'68899698',b'city',b'Ottawa',b'addr'
b'68899698',b'street',b'Belfast Road',b'addr'
b'68899698',b'housenumber',b'860',b'addr'
b'68899874',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68899874',b'building',b'commercial',b'regular'
b'68998846',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68998846',b'building',b'yes',b'regular'
b'68999461',b'name',b'Dairy Barn',b'regular'
b'68999461',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'68999461',b'building',b'barn',b'regular'
b'68999461',b'housename',b'Building 88',b'addr'
b'68999461',b'levels',b'1',b'building'
b'69013518',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69013518',b'interpolation',b'odd',b'addr'
b'69013703',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69013703',b'interpolation',b'even',b'addr'
b'69013852',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69013852',b'interpolation',b'even',b'addr'
b'69014000',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014000',b'interpolation',b'odd',b'addr'
b'69014153',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014153',b'interpolation',b'odd',b'addr'
b'69014330',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014330',b'interpolation',b'odd',b'addr'
b'69014470',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014470',b'interpolation',b'even',b'addr'
b'69014610',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014610',b'interpolation',b'even',b'addr'
b'69014752',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014752',b'interpolation',b'even',b'addr'
b'69014892',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69014892',b'interpolation',b'even',b'addr'
b'69015042',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69015042',b'interpolation',b'even',b'addr'
b'69015219',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69015219',b'interpolation',b'even',b'addr'
b'69015356',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69015356',b'interpolation',b'even',b'addr'
b'69015504',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69015504',b'interpolation',b'odd',b'addr'
b'69015654',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69015654',b'interpolation',b'odd',b'addr'
b'69015800',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69015800',b'interpolation',b'even',b'addr'
b'69015961',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69015961',b'interpolation',b'odd',b'addr'
b'69016118',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69016118',b'interpolation',b'even',b'addr'
b'69016332',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69016332',b'interpolation',b'even',b'addr'
b'69016496',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69016496',b'interpolation',b'odd',b'addr'
b'69016649',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69016649',b'interpolation',b'odd',b'addr'
b'69016798',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69016798',b'interpolation',b'even',b'addr'
b'69016943',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69016943',b'interpolation',b'even',b'addr'
b'69017090',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69017090',b'interpolation',b'even',b'addr'
b'69017239',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69017239',b'interpolation',b'odd',b'addr'
b'69017399',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69017399',b'interpolation',b'odd',b'addr'
b'69017558',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69017558',b'interpolation',b'odd',b'addr'
b'69017723',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69017723',b'interpolation',b'even',b'addr'
b'69018021',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69018021',b'interpolation',b'odd',b'addr'
b'69018351',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69018351',b'interpolation',b'even',b'addr'
b'69018723',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69018723',b'interpolation',b'odd',b'addr'
b'69019180',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69019180',b'interpolation',b'odd',b'addr'
b'69019442',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69019442',b'interpolation',b'odd',b'addr'
b'69019599',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69019599',b'interpolation',b'even',b'addr'
b'69019759',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69019759',b'interpolation',b'odd',b'addr'
b'69042560',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69042560',b'interpolation',b'even',b'addr'
b'69042804',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69042804',b'interpolation',b'even',b'addr'
b'69043050',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69043050',b'interpolation',b'even',b'addr'
b'69043304',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69043304',b'interpolation',b'even',b'addr'
b'69043623',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69043623',b'interpolation',b'even',b'addr'
b'69045776',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69045776',b'interpolation',b'odd',b'addr'
b'69046022',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69046022',b'interpolation',b'odd',b'addr'
b'69046321',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69046321',b'interpolation',b'even',b'addr'
b'69046717',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69046717',b'interpolation',b'even',b'addr'
b'69047038',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69047038',b'interpolation',b'odd',b'addr'
b'69047232',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69047232',b'interpolation',b'even',b'addr'
b'69047525',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69047525',b'interpolation',b'odd',b'addr'
b'69047732',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69047732',b'interpolation',b'odd',b'addr'
b'69047935',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69047935',b'interpolation',b'odd',b'addr'
b'69048215',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69048215',b'interpolation',b'even',b'addr'
b'69048497',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69048497',b'interpolation',b'odd',b'addr'
b'69048815',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69048815',b'interpolation',b'even',b'addr'
b'69061823',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69061823',b'interpolation',b'even',b'addr'
b'69061996',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69061996',b'interpolation',b'odd',b'addr'
b'69062198',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69062198',b'interpolation',b'odd',b'addr'
b'69062462',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69062462',b'interpolation',b'odd',b'addr'
b'69062645',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69062645',b'interpolation',b'even',b'addr'
b'69062839',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69062839',b'interpolation',b'odd',b'addr'
b'69063085',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69063085',b'interpolation',b'even',b'addr'
b'69066612',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69066612',b'interpolation',b'odd',b'addr'
b'69066886',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69066886',b'interpolation',b'odd',b'addr'
b'69067152',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69067152',b'interpolation',b'odd',b'addr'
b'69067377',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69067377',b'interpolation',b'even',b'addr'
b'69067612',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69067612',b'interpolation',b'even',b'addr'
b'69067858',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69067858',b'interpolation',b'odd',b'addr'
b'69068084',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69068084',b'interpolation',b'even',b'addr'
b'69068271',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69068271',b'interpolation',b'odd',b'addr'
b'69068499',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69068499',b'interpolation',b'odd',b'addr'
b'69068756',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69068756',b'interpolation',b'even',b'addr'
b'69068991',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'69068991',b'interpolation',b'odd',b'addr'
b'69069280',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69069280',b'interpolation',b'even',b'addr'
b'69069602',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69069602',b'interpolation',b'odd',b'addr'
b'69069842',b'source',b'CanVec 6.0 - NRCan; NRCan-CanVec-7.0',b'regular'
b'69069842',b'interpolation',b'even',b'addr'
b'69070050',b'source',b'CanVec 6.0 - NRCan',b'regular'
